File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,DBB Size
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,170,170,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,134,134,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,136,136,5,45,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,137,137,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,138,138,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,30,30,1,2,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,32,32,5,38,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,33,33,5,32,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,38,38,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,40,40,5,40,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,41,41,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,42,42,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_num_constant.g.cs,54,54,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_num_constant.g.cs,56,56,5,50,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_num_constant.g.cs,57,57,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_num_constant.g.cs,58,58,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,54,54,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,56,56,5,40,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,57,57,5,33,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,58,58,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,52,52,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,53,53,5,33,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,54,54,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,46,46,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,47,47,5,33,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,48,48,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,38,38,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,40,40,5,39,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,41,41,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,42,42,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,78,78,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,80,80,5,39,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,81,81,5,33,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,82,82,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,94,94,1,2,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,96,96,5,45,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,97,97,5,32,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_eof_token.g.cs,30,30,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_eof_token.g.cs,32,32,5,37,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_eof_token.g.cs,33,33,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_eof_token.g.cs,34,34,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,63,63,9,10,0,0,5
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,64,64,13,45,0,0,5
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,65,65,13,53,0,0,5
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,66,66,13,27,0,0,5
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,68,68,9,10,0,0,5
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,46,46,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,48,48,5,40,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,49,49,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_str_constant.g.cs,50,50,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,46,46,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,48,48,5,36,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,49,49,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,50,50,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,126,126,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,128,128,5,33,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,129,129,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,130,130,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_identifier.g.cs,22,22,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_identifier.g.cs,24,24,5,36,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_identifier.g.cs,25,25,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_identifier.g.cs,26,26,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,70,70,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,72,72,5,36,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,73,73,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,74,74,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,118,118,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,120,120,5,39,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,121,121,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_token.g.cs,122,122,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,30,30,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,32,32,5,36,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,33,33,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_token_end.g.cs,34,34,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,21,21,9,10,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,22,22,13,37,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,23,23,13,49,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,24,24,13,27,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.cs,26,26,9,10,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,23,23,1,2,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,24,24,12,76,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,25,25,5,6,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,28,28,7,31,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,29,29,7,50,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,30,30,7,50,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,31,31,7,47,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,32,32,7,29,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,33,33,7,42,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,34,34,5,6,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.get_char.g.cs,35,35,1,2,0,0,16
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_spec_symbol.g.cs,62,62,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_spec_symbol.g.cs,64,64,5,34,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_spec_symbol.g.cs,65,65,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_spec_symbol.g.cs,66,66,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,86,86,1,2,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,88,88,5,35,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,89,89,5,32,1,0.4082483,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,62,62,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,64,64,5,34,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,65,65,5,33,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,66,66,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,102,102,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,104,104,5,35,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,105,105,5,33,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.token_type.g.cs,106,106,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,22,22,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,23,23,5,32,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.print_spec_symbol.g.cs,24,24,1,2,0,0,3
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_comment.g.cs,22,22,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_comment.g.cs,24,24,5,31,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_comment.g.cs,25,25,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_comment.g.cs,26,26,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_char_constant.g.cs,22,22,1,2,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_char_constant.g.cs,24,24,5,39,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_char_constant.g.cs,25,25,5,32,0,0,4
C:\Users\Chris\Documents\Visual Studio 2010\Projects\PexFaultLocalization\SiemensSuite\PrintTokens2\PrintTokens2.Tests\Edu\Unl\Sir\Siemens\PrintTokens2\originalTest.is_char_constant.g.cs,26,26,1,2,0,0,4
