File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,75,75,9,10,0,0,8,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,231,231,9,10,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,236,236,13,32,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,237,237,18,23,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,238,238,13,14,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,239,239,17,42,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,240,240,17,49,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,241,241,13,14,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,237,237,39,42,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,237,237,25,37,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,242,242,13,38,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,243,243,9,10,0,0,9,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,121,121,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,122,122,17,34,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,123,123,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,120,120,36,39,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,276,276,9,10,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,283,283,13,45,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,289,289,13,26,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,290,290,18,32,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,291,291,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,292,292,17,68,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,293,293,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,290,290,44,50,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,290,290,34,42,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,295,295,13,54,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,297,297,13,20,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,297,297,34,38,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,297,297,22,30,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,298,298,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,299,299,17,40,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,303,303,17,51,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,305,305,17,33,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,308,308,25,42,0,0,2,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,309,309,25,31,0,0,2,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,345,345,25,49,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,351,351,25,56,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,352,352,25,57,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,358,358,29,46,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,359,359,25,31,0,0,2,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,361,361,25,48,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,362,362,25,31,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,365,365,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,297,297,31,33,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,367,367,9,10,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,127,127,9,10,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,130,130,13,29,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,131,131,18,29,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,132,132,13,14,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,133,133,17,45,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,134,134,17,18,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,135,135,21,52,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,136,136,21,70,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,137,137,21,28,0,0,6,41
